0.00;0.00;0.00;0.000;0.00;0.00;0.00;0.00;0.00;0
0.10;0.26;-52.27;4.026;7.65;2.60;-52.20;4.00;0.90;1
0.20;0.52;-52.27;4.039;7.70;2.70;-52.20;4.10;0.90;1
0.30;0.79;-52.27;4.053;7.75;2.70;-52.20;4.10;1.00;1
0.40;1.07;-52.27;4.066;7.80;2.80;-52.20;4.10;1.10;1
0.50;1.35;-52.27;4.080;7.86;2.90;-52.20;4.10;1.20;1
0.60;1.65;-52.27;4.094;7.91;3.00;-52.20;4.20;1.30;1
0.70;1.95;-52.27;4.108;7.96;3.00;-52.20;4.20;1.30;1
0.80;2.26;-52.27;4.123;8.01;3.10;-52.20;4.20;1.40;2
0.90;2.57;-52.27;4.137;8.07;3.20;-52.20;4.30;1.50;2
1.00;2.90;-52.27;4.152;8.12;3.30;-52.20;4.30;1.60;2
1.10;3.23;-52.27;4.166;8.18;3.40;-52.20;4.30;1.70;2
1.20;3.57;-52.27;4.181;8.23;3.40;-52.20;4.30;1.90;2
1.30;3.91;-52.27;4.196;8.29;3.50;-52.20;4.40;2.00;2
1.40;4.27;-52.27;4.211;8.34;3.60;-52.20;4.40;2.10;2
1.50;4.63;-52.28;4.226;8.40;3.70;-52.30;4.40;2.20;2
1.60;5.00;-52.28;4.240;8.45;3.70;-52.20;4.40;2.30;2
1.70;5.37;-52.28;4.253;8.51;3.70;-52.20;4.40;2.30;2
1.80;5.74;-52.28;4.264;8.56;3.70;-52.20;4.40;2.30;2
1.90;6.10;-52.28;4.273;8.61;3.70;-52.20;4.40;2.30;2
2.00;6.47;-52.28;4.282;8.67;3.70;-52.20;4.40;2.30;2
2.10;6.84;-52.28;4.290;8.72;3.70;-52.20;4.40;2.30;2
2.20;7.21;-52.28;4.296;8.77;3.70;-52.20;4.40;2.30;2
2.30;7.58;-52.28;4.303;8.83;3.70;-52.20;4.40;2.30;2
2.40;7.94;-52.28;4.308;8.88;3.70;-52.20;4.40;2.30;2
2.50;8.31;-52.28;4.313;8.93;3.70;-52.20;4.40;2.30;2
2.55;8.50;-52.28;4.316;8.96;0.00;0.00;0.00;0.00;0
